topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,class_atr
0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.421161869,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.559246294,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,negative
0.329403766,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.03030247,0.000155039,0.000155039,0.000155039,0.000155039,0.037960488,0.000155039,0.000155039,0.000155039,0.236110614,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.121215078,0.000155039,0.000155039,0.000155039,0.000155039,0.067301545,0.000155039,0.000155039,0.000155039,0.171039373,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,0.000155039,negative
5.76E-05,5.76E-05,5.76E-05,5.76E-05,0.034490782,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,0.79553768,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,5.76E-05,0.167262605,5.76E-05,5.76E-05,5.76E-05,5.76E-05,negative
0.000138889,0.000138889,0.000138889,0.000138889,0.034512457,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.128357539,0.000138889,0.000138889,0.17499295,0.000138889,0.000138889,0.359910885,0.000138889,0.000138889,0.000138889,0.000138889,0.295976169,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,negative
0.145308276,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,0.850008797,9.76E-05,9.76E-05,9.76E-05,9.76E-05,9.76E-05,negative
5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,0.740092374,5.97E-05,0.098570108,5.97E-05,5.97E-05,5.97E-05,0.158531548,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,5.97E-05,negative
0.000135135,0.000135135,0.000135135,0.000135135,0.993378378,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,0.000135135,negative
0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.111420312,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.069837625,0.00010101,0.00010101,0.00010101,0.00010101,0.060120113,0.753975486,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,0.00010101,negative
0.000181818,0.000181818,0.000181818,0.000181818,0.290945999,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.079933549,0.379056644,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.241700172,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,0.000181818,negative
7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.213631407,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.010600203,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.041781743,7.66E-05,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.328035453,7.66E-05,7.66E-05,7.66E-05,7.66E-05,0.087621402,0.307161988,7.66E-05,7.66E-05,0.007872784,7.66E-05,7.66E-05,7.66E-05,7.66E-05,negative
7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,0.700308197,7.43E-05,7.43E-05,7.43E-05,7.43E-05,0.141638286,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,0.154559094,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,7.43E-05,negative
0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.768908052,0.000212766,0.000212766,0.000212766,0.220879182,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,0.000212766,negative
7.78E-05,7.78E-05,7.78E-05,7.78E-05,0.072639288,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,0.606899607,7.78E-05,7.78E-05,7.78E-05,0.137937287,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,0.178944052,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,7.78E-05,negative
8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,0.014601843,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,0.981542735,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,8.03E-05,negative
0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.364199159,0.115953394,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.500663774,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,0.000408163,negative
0.000273973,0.000273973,0.000273973,0.483793661,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.352798162,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.150531465,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,0.000273973,negative
0.00011976,0.00011976,0.00011976,0.333558555,0.060124974,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.562387362,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.038420126,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,0.00011976,negative
0.000117647,0.000117647,0.000117647,0.000117647,0.167371999,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.174316045,0.000117647,0.000117647,0.393681283,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.259218908,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,0.000117647,negative
0.000142857,0.000142857,0.000142857,0.000142857,0.303775857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.000142857,0.689367,0.000142857,0.000142857,negative
0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.170141121,0.000190476,0.000190476,0.259714987,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.433427167,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.127954821,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,0.000190476,negative
0.000208333,0.000208333,0.000208333,0.000208333,0.297998865,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.090086897,0.000208333,0.01791462,0.000208333,0.000208333,0.000208333,0.000208333,0.067137323,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.019178772,0.000208333,0.000208333,0.086741659,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.000208333,0.411983531,0.000208333,negative
0.00010582,0.00010582,0.00010582,0.00010582,0.351614818,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.028348372,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.042878616,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.08721284,0.070902374,0.00010582,0.00010582,0.00010582,0.00010582,0.04237268,0.00010582,0.167551851,0.00010582,0.00010582,0.00010582,0.00010582,0.00010582,0.154842527,0.029996252,0.00010582,0.00010582,0.00010582,0.020046865,0.00010582,negative
6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,0.996993865,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,6.13E-05,negative
7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,0.357940599,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,0.01766198,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,0.21588326,7.55E-05,7.55E-05,7.55E-05,0.405042463,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,7.55E-05,negative
8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,0.058545798,8.97E-05,0.758325005,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,0.17891395,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,8.97E-05,negative
0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.42966144,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.076778296,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.485091796,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,0.00018018,negative
0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.14681282,0.000108696,0.000108696,0.260203711,0.000108696,0.000108696,0.000108696,0.000108696,0.214087004,0.000108696,0.000108696,0.038547198,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.026325423,0.000108696,0.000108696,0.000108696,0.000108696,0.309241236,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,0.000108696,negative
8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,0.007608273,8.10E-05,8.10E-05,8.10E-05,8.10E-05,0.022728192,8.10E-05,0.340462505,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,8.10E-05,0.122156613,8.10E-05,8.10E-05,0.503400692,8.10E-05,8.10E-05,8.10E-05,8.10E-05,negative
6.99E-05,6.99E-05,6.99E-05,6.99E-05,0.045211113,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,0.160764065,6.99E-05,0.213254773,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,0.27147467,0.041648524,6.99E-05,0.057738875,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,0.206900987,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,6.99E-05,negative
0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.092010066,0.000571429,0.750524621,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.13060817,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,0.000571429,negative
7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,0.214804606,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,0.555544335,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,0.027297492,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,0.198995903,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,7.30E-05,negative
0.583003305,8.70E-05,8.70E-05,8.70E-05,0.412822782,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,8.70E-05,negative
0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.957302334,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.01441833,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.00025974,0.016071543,0.00025974,0.00025974,0.00025974,0.00025974,negative
2.50E-05,2.50E-05,0.001678619,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,0.945347002,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,0.010013163,2.50E-05,0.035213933,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,0.002318958,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,2.50E-05,0.004329699,negative
0.01875398,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,0.978564455,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,5.59E-05,negative
0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.206931979,0.00016,0.327833897,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.457714124,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,negative
8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,0.446048412,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,0.207049494,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,0.04143567,8.40E-05,0.301600878,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,8.40E-05,negative
0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.991009174,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,0.000183486,negative
0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.859971482,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.134753793,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,negative
0.000606061,0.000606061,0.000606061,0.000606061,0.04782963,0.000606061,0.018608476,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.284296403,0.000606061,0.000606061,0.000606061,0.41373689,0.000606061,0.208255874,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,0.000606061,negative
0.109437535,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,0.480052836,7.60E-05,0.164647262,7.60E-05,7.60E-05,7.60E-05,0.242364268,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,negative
0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.993194444,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,0.000138889,negative
